96,2024-10-04,06:30:41,1,96,1,Prueba
97,2024-10-04,06:30:41,1,97,1,Prueba
98,2024-10-04,06:30:41,1,98,1,Prueba
99,2024-10-04,06:30:41,1,99,1,Prueba
100,2024-10-04,06:30:41,1,100,1,Prueba
101,2024-10-04,06:30:41,1,101,1,Prueba
102,2024-10-04,06:30:41,1,102,1,Prueba
103,2024-10-04,06:30:41,1,103,1,Prueba
104,2024-10-04,06:30:41,1,104,1,Prueba
105,2024-10-04,06:30:41,1,105,1,Prueba
106,2024-10-04,06:30:41,1,106,1,Prueba
107,2024-10-04,06:30:41,1,107,1,Prueba
108,2024-10-04,06:30:41,1,108,1,Prueba
109,2024-10-04,06:30:41,1,109,1,Prueba
110,2024-10-04,06:30:41,1,110,1,Prueba
111,2024-10-04,06:30:41,1,111,1,Prueba
112,2024-10-04,06:30:41,1,112,1,Prueba
113,2024-10-04,06:30:41,1,113,1,Prueba
114,2024-10-04,06:30:41,1,114,1,Prueba
115,2024-10-04,06:30:41,1,115,1,Prueba
116,2024-10-04,06:30:41,1,116,1,Prueba
117,2024-10-04,06:30:41,1,117,1,Prueba
118,2024-10-04,06:30:41,1,118,1,Prueba
119,2024-10-04,06:30:41,1,119,1,Prueba
120,2024-10-04,06:30:41,1,120,1,Prueba
121,2024-10-04,06:30:41,1,121,1,Prueba
122,2024-10-04,06:30:41,1,122,1,Prueba
123,2024-10-04,06:30:41,1,123,1,Prueba
124,2024-10-04,06:30:41,1,124,1,Prueba
125,2024-10-04,06:30:41,1,125,1,Prueba
126,2024-10-04,06:30:41,1,126,1,Prueba
127,2024-10-04,06:30:41,1,127,1,Prueba
128,2024-10-04,06:30:41,1,128,1,Prueba
129,2024-10-04,06:30:41,1,129,1,Prueba
130,2024-10-04,06:30:41,1,130,1,Prueba
131,2024-10-04,06:30:41,1,131,1,Prueba
132,2024-10-04,06:30:41,1,132,1,Prueba
133,2024-10-04,06:30:41,1,133,1,Prueba
134,2024-10-04,06:30:41,1,134,1,Prueba
135,2024-10-04,06:30:41,1,135,1,Prueba
136,2024-10-04,06:30:41,1,136,1,Prueba
137,2024-10-04,06:30:41,1,137,1,Prueba
138,2024-10-04,06:30:41,1,138,1,Prueba
139,2024-10-04,06:30:41,1,139,1,Prueba
140,2024-10-04,06:30:41,1,140,1,Prueba
141,2024-10-04,06:30:41,1,141,1,Prueba
142,2024-10-04,06:30:41,1,142,1,Prueba
143,2024-10-04,06:30:41,1,143,1,Prueba
144,2024-10-04,06:30:41,1,144,1,Prueba
145,2024-10-04,06:30:41,1,145,1,Prueba
146,2024-10-04,06:30:41,1,146,1,Prueba
147,2024-10-04,06:30:41,1,147,1,Prueba
148,2024-10-04,06:30:41,1,148,1,Prueba
149,2024-10-04,06:30:41,1,149,1,Prueba
150,2024-10-04,06:30:41,1,150,1,Prueba
151,2024-10-04,06:30:41,1,151,1,Prueba
152,2024-10-04,06:30:41,1,152,1,Prueba
153,2024-10-04,06:30:41,1,153,1,Prueba
154,2024-10-04,06:30:41,1,154,1,Prueba
155,2024-10-04,06:30:41,1,155,1,Prueba
156,2024-10-04,06:30:41,1,156,1,Prueba
157,2024-10-04,06:30:41,1,157,1,Prueba
158,2024-10-04,06:30:41,1,158,1,Prueba
159,2024-10-04,06:30:41,1,159,1,Prueba
160,2024-10-04,06:30:41,1,160,1,Prueba
161,2024-10-04,06:30:41,1,161,1,Prueba
162,2024-10-04,06:30:41,1,162,1,Prueba
163,2024-10-04,06:30:41,1,163,1,Prueba
164,2024-10-04,06:30:41,1,164,1,Prueba
165,2024-10-04,06:30:41,1,165,1,Prueba
166,2024-10-04,06:30:41,1,166,1,Prueba
167,2024-10-04,06:30:41,1,167,1,Prueba
168,2024-10-04,06:30:41,1,168,1,Prueba
169,2024-10-04,06:30:41,1,169,1,Prueba
170,2024-10-04,06:30:41,1,170,1,Prueba
171,2024-10-04,06:30:41,1,171,1,Prueba
172,2024-10-04,06:30:41,1,172,1,Prueba
173,2024-10-04,06:30:41,1,173,1,Prueba
174,2024-10-04,06:30:41,1,174,1,Prueba
175,2024-10-04,06:30:41,1,175,1,Prueba
176,2024-10-04,06:30:41,1,176,1,Prueba
177,2024-10-04,06:30:41,1,177,1,Prueba
178,2024-10-04,06:30:41,1,178,1,Prueba
179,2024-10-04,06:32:14,1,1,2,
180,2024-10-04,06:32:14,1,2,2,
181,2024-10-04,06:32:14,1,3,2,
182,2024-10-04,06:32:14,1,4,2,
183,2024-10-04,06:32:14,1,5,2,
184,2024-10-04,06:32:14,1,6,2,
185,2024-10-04,06:32:14,1,7,2,
186,2024-10-04,06:32:14,1,8,2,
187,2024-10-04,06:32:14,1,9,2,
188,2024-10-04,06:32:14,1,10,2,
189,2024-10-04,06:32:14,1,11,2,
190,2024-10-04,06:32:14,1,12,2,
191,2024-10-04,06:32:14,1,13,2,
192,2024-10-04,06:32:14,1,14,2,
193,2024-10-04,06:32:14,1,15,2,
194,2024-10-04,06:32:14,1,16,2,
195,2024-10-04,06:32:14,1,17,2,
196,2024-10-04,06:32:14,1,18,2,
197,2024-10-04,06:32:14,1,19,2,
198,2024-10-04,06:32:14,1,20,2,
199,2024-10-04,06:32:14,1,21,2,
200,2024-10-04,06:32:14,1,22,2,
201,2024-10-04,06:32:14,1,23,2,
202,2024-10-04,06:32:14,1,24,2,
203,2024-10-04,06:32:14,1,25,2,
204,2024-10-04,06:32:14,1,26,2,
205,2024-10-04,06:32:14,1,27,2,
206,2024-10-04,06:32:14,1,28,2,
207,2024-10-04,06:32:14,1,29,2,
208,2024-10-04,06:32:14,1,30,2,
209,2024-10-04,06:32:44,1,60,2,Cliente se lo lleva por mamino
